ID,Severity,Start_Time,End_Time,Distance(mi),Start_Lat,Start_Lng,City,County,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-7674027,3,2017-10-20 15:27:26,2017-10-20 21:31:12,1.023,29.72523,-95.46022,Houston,Harris,77.0,78.0,10.0,0.0,0.0,Mostly Cloudy
A-7674029,3,2017-10-20 16:15:28,2017-10-20 22:15:28,0.102,29.7846,-95.51442,Houston,Harris,78.8,69.0,10.0,15.0,0.0,Scattered Clouds
A-7674030,2,2017-10-20 16:34:52,2017-10-20 22:34:52,0.8859999999999999,29.78452,-95.60245,Houston,Harris,81.0,72.0,10.0,13.8,0.0,Scattered Clouds
A-7674031,3,2017-10-20 16:36:29,2017-10-20 22:36:29,1.067,29.60093,-95.1995,Houston,Harris,77.0,82.0,1.8,8.1,0.0,Drizzle
A-7674032,3,2017-10-20 17:02:43,2017-10-20 23:02:43,0.42,29.78423,-95.53878,Houston,Harris,77.0,78.0,9.0,11.5,0.0,Overcast
A-7674037,3,2017-10-20 19:10:09,2017-10-21 01:10:09,0.009,29.731293,-95.40182,Houston,Harris,75.2,89.0,10.0,16.1,0.0,Mostly Cloudy
A-7674039,3,2017-10-20 19:57:23,2017-10-21 01:57:23,1.056,29.69946,-95.51889,Houston,Harris,75.2,83.0,10.0,11.5,0.0,Partly Cloudy
A-7674296,3,2017-10-21 18:34:08,2017-10-22 00:34:08,0.177,29.73562,-95.34725,Houston,Harris,82.4,70.0,10.0,13.8,0.0,Clear
A-7674369,3,2017-10-22 12:52:07,2017-10-22 18:52:07,0.103,29.78448,-95.46853,Houston,Harris,66.2,83.0,10.0,0.0,0.0,Mostly Cloudy
A-7674679,3,2017-10-23 06:31:07,2017-10-23 12:31:07,0.82,29.92887,-95.41205,Houston,Harris,52.0,93.0,10.0,0.0,0.0,Clear
A-7674682,2,2017-10-23 06:55:07,2017-10-23 12:55:07,0.625,29.72198,-95.49346,Houston,Harris,59.0,63.0,10.0,0.0,0.0,Clear
A-7674687,3,2017-10-23 07:34:54,2017-10-23 13:34:54,0.4370000000000001,29.79796,-95.34002,Houston,Harris,59.0,67.0,10.0,0.0,0.0,Clear
A-7674688,3,2017-10-23 07:44:39,2017-10-23 13:44:39,0.35,29.600140000000003,-95.33236,Houston,Harris,55.0,86.0,10.0,0.0,0.0,Clear
A-7674697,2,2017-10-23 12:28:53,2017-10-23 18:28:53,0.419,29.86229,-95.40392,Houston,Harris,75.9,29.0,10.0,3.5,0.0,Clear
A-7674700,3,2017-10-23 14:20:37,2017-10-23 20:20:37,0.519,29.805929,-95.372791,Houston,Harris,80.6,20.0,10.0,0.0,0.0,Clear
A-7674702,3,2017-10-23 14:43:09,2017-10-23 20:43:09,0.355,29.725831,-95.46022,Houston,Harris,82.4,19.0,10.0,0.0,0.0,Clear
A-7674705,2,2017-10-23 16:16:55,2017-10-23 22:16:55,0.35,29.77112,-95.33108,Houston,Harris,80.6,20.0,10.0,0.0,0.0,Clear
A-7674706,2,2017-10-23 16:26:37,2017-10-23 22:26:37,0.397,29.7184,-95.55647,Houston,Harris,80.6,18.0,10.0,5.8,0.0,Clear
A-7674707,3,2017-10-23 16:30:26,2017-10-23 22:30:26,0.069,29.78527,-95.706434,Houston,Harris,80.1,24.0,10.0,3.5,0.0,Clear
A-7674709,2,2017-10-23 16:47:37,2017-10-23 22:47:37,1.023,29.72523,-95.46022,Houston,Harris,80.6,20.0,10.0,0.0,0.0,Clear
A-7675125,2,2017-10-24 06:32:37,2017-10-24 12:32:37,0.639,29.942870000000006,-95.3824,Houston,Harris,57.9,72.0,10.0,5.8,0.0,Clear
A-7675127,2,2017-10-24 07:10:09,2017-10-24 13:10:09,0.123,29.93782,-95.44847,Houston,Harris,57.9,72.0,10.0,5.8,0.0,Clear
A-7675129,2,2017-10-24 07:37:09,2017-10-24 13:37:09,0.479,29.937790000000003,-95.46528,Houston,Harris,57.9,70.0,10.0,4.6,0.0,Clear
A-7675131,2,2017-10-24 07:47:37,2017-10-24 13:47:37,0.201,29.7832,-95.4528,Houston,Harris,60.8,55.0,10.0,11.5,0.0,Clear
A-7675132,2,2017-10-24 07:47:37,2017-10-24 13:47:37,0.189,29.78265,-95.45609,Houston,Harris,60.8,55.0,10.0,11.5,0.0,Clear
A-7675133,2,2017-10-24 07:47:37,2017-10-24 13:47:37,1.411,29.80331,-95.44869,Houston,Harris,60.8,55.0,10.0,11.5,0.0,Clear
A-7675134,3,2017-10-24 08:25:09,2017-10-24 14:25:09,0.723,29.655459000000004,-95.563731,Houston,Harris,64.9,52.0,10.0,5.8,0.0,Clear
A-7675135,2,2017-10-24 09:08:37,2017-10-24 15:08:37,1.16,29.78475,-95.68309,Houston,Harris,64.9,52.0,10.0,5.8,0.0,Clear
A-7675137,3,2017-10-24 09:34:53,2017-10-24 15:34:53,1.093,29.78398,-95.49638,Houston,Harris,64.4,42.0,10.0,8.1,0.0,Clear
A-7675140,2,2017-10-24 10:36:23,2017-10-24 16:36:23,0.177,29.73562,-95.34725,Houston,Harris,68.0,28.0,10.0,18.4,0.0,Clear
A-7675153,3,2017-10-24 15:09:24,2017-10-24 21:09:24,0.8590000000000001,29.751,-95.35746,Houston,Harris,75.2,18.0,10.0,11.5,0.0,Clear
A-7675154,2,2017-10-24 15:43:54,2017-10-24 21:43:54,0.73,29.721579,-95.26601,Houston,Harris,78.1,17.0,10.0,18.4,0.0,Clear
A-7675155,3,2017-10-24 15:43:54,2017-10-24 21:43:54,0.162,29.828570000000006,-95.38091,Houston,Harris,77.0,16.0,10.0,17.3,0.0,Clear
A-7675156,2,2017-10-24 15:55:55,2017-10-24 21:55:55,0.569,29.70669,-95.27202,Houston,Harris,78.1,17.0,10.0,18.4,0.0,Clear
A-7675157,3,2017-10-24 16:22:10,2017-10-24 22:22:10,0.375,29.870941,-95.329465,Houston,Harris,77.0,18.0,10.0,20.7,0.0,Clear
A-7675161,2,2017-10-24 16:53:37,2017-10-24 22:53:37,0.0,29.77603,-95.56278,Houston,Harris,75.2,15.0,10.0,16.1,0.0,Clear
A-7675162,3,2017-10-24 16:52:56,2017-10-24 22:52:56,0.981,29.88732000000001,-95.41219,Houston,Harris,75.9,18.0,10.0,18.4,0.0,Clear
A-7675163,2,2017-10-24 17:07:56,2017-10-24 23:07:56,0.417,29.93736,-95.48361,Houston,Harris,75.9,18.0,10.0,18.4,0.0,Clear
A-7675164,3,2017-10-24 17:28:11,2017-10-24 23:28:11,0.201,29.78485,-95.57439,Houston,Harris,73.0,22.0,10.0,15.0,0.0,Clear
A-7675165,2,2017-10-24 17:30:26,2017-10-24 23:30:26,0.285,29.60029,-95.32652,Houston,Harris,75.9,17.0,10.0,16.1,0.0,Clear
A-7675561,3,2017-10-25 00:58:07,2017-10-25 06:58:07,0.7859999999999999,29.80177,-95.33963,Houston,Harris,60.8,27.0,10.0,10.4,0.0,Clear
A-7675562,3,2017-10-25 00:55:52,2017-10-25 06:55:52,0.5529999999999999,29.81785,-95.37722,Houston,Harris,60.8,27.0,10.0,10.4,0.0,Clear
A-7675565,2,2017-10-25 06:50:37,2017-10-25 12:50:37,0.55,29.78496,-95.58352,Houston,Harris,45.0,86.0,10.0,0.0,0.0,Clear
A-7675569,2,2017-10-25 08:41:37,2017-10-25 14:41:37,0.555,29.81369,-95.369901,Houston,Harris,53.6,47.0,10.0,8.1,0.0,Clear
A-7675577,2,2017-10-25 12:40:53,2017-10-25 18:40:53,0.767,29.84751,-95.3941,Houston,Harris,72.0,22.0,10.0,12.7,0.0,Clear
A-7675584,2,2017-10-25 14:35:44,2017-10-25 20:35:44,0.102,29.935990000000004,-95.52825,Houston,Harris,75.0,21.0,10.0,8.1,0.0,Clear
A-7675587,2,2017-10-25 16:15:32,2017-10-25 22:15:32,0.627,29.97946,-95.42199,Houston,Harris,75.9,23.0,10.0,4.6,0.0,Clear
A-7675590,2,2017-10-25 16:38:44,2017-10-25 22:38:44,0.47,29.60025,-95.29391,Houston,Harris,78.1,17.0,10.0,10.4,0.0,Clear
A-7675593,2,2017-10-25 17:31:19,2017-10-25 23:31:19,1.007,29.59657,-95.41453,Houston,Harris,75.2,18.0,10.0,9.2,0.0,Clear
A-7675603,2,2017-10-25 19:04:16,2017-10-26 01:04:16,1.884,29.727823,-95.462413,Houston,Harris,71.6,20.0,10.0,0.0,0.0,Clear
A-7676023,2,2017-10-26 06:17:00,2017-10-26 12:17:00,0.4920000000000001,29.8133,-95.46222,Houston,Harris,62.6,59.0,10.0,6.9,0.0,Clear
A-7676028,2,2017-10-26 07:21:32,2017-10-26 13:21:32,0.356,29.812790000000003,-95.40872,Houston,Harris,64.4,59.0,10.0,12.7,0.0,Clear
A-7676030,2,2017-10-26 07:41:02,2017-10-26 13:41:02,0.754,29.78476,-95.66375,Houston,Harris,51.1,96.0,10.0,0.0,0.0,Clear
A-7676031,2,2017-10-26 07:44:02,2017-10-26 13:44:02,0.177,29.73562,-95.34725,Houston,Harris,62.6,63.0,10.0,9.2,0.0,Clear
A-7676032,2,2017-10-26 07:49:17,2017-10-26 13:49:17,0.767,29.80627,-95.44575,Houston,Harris,64.4,64.0,10.0,6.9,0.0,Clear
A-7676035,2,2017-10-26 08:33:31,2017-10-26 14:33:31,0.379,29.683777000000006,-95.275807,Houston,Harris,63.0,72.0,10.0,5.8,0.0,Clear
A-7676039,2,2017-10-26 11:15:31,2017-10-26 17:15:31,0.653,29.77728,-95.42233,Houston,Harris,73.4,38.0,10.0,6.9,0.0,Clear
A-7676043,2,2017-10-26 14:07:16,2017-10-26 20:07:16,0.356,29.812790000000003,-95.40872,Houston,Harris,80.6,37.0,10.0,11.5,0.0,Clear
A-7676045,2,2017-10-26 14:36:31,2017-10-26 20:36:31,3.137,29.662582,-95.258018,Houston,Harris,82.9,36.0,10.0,13.8,0.0,Clear
A-7676047,2,2017-10-26 14:49:17,2017-10-26 20:49:17,0.185,29.702459,-95.277741,Houston,Harris,82.9,36.0,10.0,13.8,0.0,Clear
A-7676051,2,2017-10-26 16:22:18,2017-10-26 22:22:18,0.184,29.78408,-95.55943,Houston,Harris,82.4,37.0,10.0,10.4,0.0,Clear
A-7676052,2,2017-10-26 16:22:18,2017-10-26 22:22:18,0.329,29.787340000000004,-95.56344,Houston,Harris,82.4,37.0,10.0,10.4,0.0,Clear
A-7676053,2,2017-10-26 16:22:18,2017-10-26 22:22:18,0.631,29.796470000000006,-95.56363,Houston,Harris,82.4,37.0,10.0,10.4,0.0,Clear
A-7676055,3,2017-10-26 16:23:45,2017-10-26 22:23:45,0.398,29.68078,-95.36396,Houston,Harris,82.4,37.0,10.0,10.4,0.0,Clear
A-7676056,2,2017-10-26 16:32:44,2017-10-26 22:32:44,0.356,29.608913,-95.20193,Houston,Harris,81.0,38.0,10.0,13.8,0.0,Clear
A-7676060,2,2017-10-26 16:48:35,2017-10-26 22:48:35,0.21,29.718161,-95.559568,Houston,Harris,80.6,37.0,10.0,8.1,0.0,Clear
A-7676061,3,2017-10-26 17:15:34,2017-10-26 23:15:34,1.154,29.77378,-95.36763,Houston,Harris,78.8,39.0,10.0,6.9,0.0,Clear
A-7676064,3,2017-10-26 17:47:44,2017-10-26 23:47:44,0.922,29.873687,-95.409953,Houston,Harris,78.1,45.0,10.0,9.2,0.0,Clear
A-7676065,3,2017-10-26 18:02:44,2017-10-27 00:02:44,0.569,29.70669,-95.27202,Houston,Harris,78.1,43.0,10.0,10.4,0.0,Clear
A-7676066,3,2017-10-26 17:47:44,2017-10-26 23:47:44,0.8240000000000001,29.87327,-95.40984,Houston,Harris,78.1,45.0,10.0,9.2,0.0,Clear
A-7676069,2,2017-10-26 19:48:31,2017-10-27 01:48:31,0.503,29.67891,-95.40385,Houston,Harris,71.6,57.0,10.0,6.9,0.0,Clear
A-7676448,3,2017-10-27 01:20:00,2017-10-27 07:20:00,0.223,29.77701,-95.27198,Houston,Harris,66.0,75.0,10.0,4.6,0.0,Clear
A-7676449,2,2017-10-27 05:14:44,2017-10-27 11:14:44,0.949,29.7717,-95.45596,Houston,Harris,69.8,73.0,10.0,8.1,0.0,Mostly Cloudy
A-7676450,3,2017-10-27 05:16:15,2017-10-27 11:16:15,0.189,29.78265,-95.45609,Houston,Harris,69.8,73.0,10.0,8.1,0.0,Mostly Cloudy
A-7676451,3,2017-10-27 05:16:15,2017-10-27 11:16:15,0.347,29.77768,-95.4553,Houston,Harris,69.8,73.0,10.0,8.1,0.0,Mostly Cloudy
A-7676452,3,2017-10-27 05:16:15,2017-10-27 11:16:15,0.126,29.77587,-95.45561,Houston,Harris,69.8,73.0,10.0,8.1,0.0,Mostly Cloudy
A-7676454,3,2017-10-27 06:03:30,2017-10-27 12:03:30,0.5529999999999999,29.81785,-95.37722,Houston,Harris,69.8,73.0,10.0,5.8,0.0,Partly Cloudy
A-7676455,2,2017-10-27 06:32:44,2017-10-27 12:32:44,0.58,29.62293,-95.38674,Houston,Harris,69.8,73.0,10.0,0.0,0.0,Scattered Clouds
A-7676462,2,2017-10-27 07:35:44,2017-10-27 13:35:44,0.593,29.721907,-95.511304,Houston,Harris,69.8,78.0,10.0,0.0,0.0,Clear
A-7676465,2,2017-10-27 09:52:16,2017-10-27 15:52:16,0.82,29.92887,-95.41205,Houston,Harris,66.9,76.0,10.0,15.0,0.0,Mostly Cloudy
A-7676468,3,2017-10-27 10:25:07,2017-10-27 16:25:07,0.981,29.88732000000001,-95.41219,Houston,Harris,63.0,63.0,10.0,11.5,0.0,Overcast
A-7676469,2,2017-10-27 10:49:52,2017-10-27 16:49:52,0.145,29.771119,-95.192182,Houston,Harris,68.0,65.0,10.0,12.7,0.0,Overcast
A-7676470,3,2017-10-27 10:57:30,2017-10-27 16:57:30,0.264,29.744081,-95.363347,Houston,Harris,66.2,52.0,10.0,11.5,0.0,Overcast
A-7676471,3,2017-10-27 11:34:16,2017-10-27 17:34:16,0.324,29.776879,-95.384017,Houston,Harris,64.4,56.0,10.0,17.3,0.0,Scattered Clouds
A-7676476,2,2017-10-27 15:05:03,2017-10-27 21:05:03,0.474,29.749321,-95.45621,Houston,Harris,66.2,43.0,10.0,17.3,0.0,Mostly Cloudy
A-7676484,3,2017-10-27 17:37:18,2017-10-27 23:37:18,0.356,29.812790000000003,-95.40872,Houston,Harris,64.4,40.0,10.0,15.0,0.0,Overcast
A-7676487,3,2017-10-27 19:24:29,2017-10-28 01:24:29,0.181,29.70862,-95.26167,Houston,Harris,61.0,41.0,10.0,15.0,0.0,Mostly Cloudy
A-7676495,3,2017-10-27 22:05:45,2017-10-28 04:05:45,0.9,29.70165,-95.29513,Houston,Harris,57.9,41.0,10.0,15.0,0.0,Mostly Cloudy
A-7676759,3,2017-10-28 13:26:01,2017-10-28 19:26:01,0.287,29.807018,-95.33729,Houston,Harris,55.4,29.0,10.0,18.4,0.0,Clear
A-7676760,3,2017-10-28 13:26:01,2017-10-28 19:26:01,0.92,29.80177,-95.33963,Houston,Harris,55.4,29.0,10.0,18.4,0.0,Clear
A-7676761,3,2017-10-28 13:43:16,2017-10-28 19:43:16,0.035,29.81392,-95.386,Houston,Harris,57.2,27.0,10.0,16.1,0.0,Clear
A-7676762,3,2017-10-28 13:53:46,2017-10-28 19:53:46,0.7,29.726540000000004,-95.46599,Houston,Harris,57.2,27.0,10.0,16.1,0.0,Clear
A-7676763,4,2017-10-28 13:51:29,2017-10-28 19:51:29,0.417,29.72693,-95.46451,Houston,Harris,57.2,27.0,10.0,16.1,0.0,Clear
A-7676835,2,2017-10-29 22:20:45,2017-10-30 04:20:45,0.283,29.61757,-95.21438,Houston,Harris,55.9,47.0,10.0,8.1,0.0,Clear
A-7677091,3,2017-10-30 00:52:59,2017-10-30 06:52:59,0.0,29.744090000000003,-95.36334,Houston,Harris,59.0,39.0,10.0,15.0,0.0,Clear
A-7677092,4,2017-10-29 21:02:45,2017-10-30 08:32:44,1.773,29.680784000000006,-95.364037,Houston,Harris,60.8,36.0,10.0,0.0,0.0,Clear
A-7677094,2,2017-10-30 05:59:45,2017-10-30 11:59:45,1.221,29.67697,-95.5599,Houston,Harris,46.0,89.0,10.0,0.0,0.0,Clear
A-7677096,3,2017-10-30 06:56:46,2017-10-30 12:56:46,1.464,29.844490000000004,-95.49782,Houston,Harris,43.0,89.0,10.0,0.0,0.0,Clear
A-7677097,3,2017-10-30 07:16:16,2017-10-30 13:16:16,0.237,29.77004,-95.35177,Houston,Harris,60.8,55.0,10.0,5.8,0.0,Clear
A-7677101,3,2017-10-30 07:41:01,2017-10-30 13:41:01,0.153,29.78372,-95.46021,Houston,Harris,60.8,55.0,10.0,3.5,0.0,Clear
A-7677102,3,2017-10-30 07:41:01,2017-10-30 13:41:01,0.085,29.77799000000001,-95.45598,Houston,Harris,60.8,55.0,10.0,3.5,0.0,Clear
A-7677103,3,2017-10-30 07:41:01,2017-10-30 13:41:01,0.348,29.78273,-95.45792,Houston,Harris,60.8,55.0,10.0,3.5,0.0,Clear
A-7677104,3,2017-10-30 07:46:16,2017-10-30 13:46:16,0.33,29.80428,-95.28728,Houston,Harris,60.8,55.0,10.0,3.5,0.0,Clear
A-7677107,3,2017-10-30 08:23:01,2017-10-30 14:23:01,0.653,29.77728,-95.42233,Houston,Harris,60.8,59.0,10.0,4.6,0.0,Clear
A-7677113,4,2017-10-30 09:34:16,2017-10-30 15:34:16,0.456,29.67128,-95.54671,Houston,Harris,66.2,49.0,10.0,4.6,0.0,Clear
A-7677116,2,2017-10-30 10:22:15,2017-10-30 16:22:15,0.8590000000000001,29.751,-95.35746,Houston,Harris,68.0,49.0,10.0,0.0,0.0,Clear
A-7677119,3,2017-10-30 12:47:46,2017-10-30 18:47:46,0.448,29.74558,-95.36498,Houston,Harris,75.2,44.0,10.0,4.6,0.0,Scattered Clouds
A-7677126,2,2017-10-30 15:14:02,2017-10-30 21:14:02,0.173,29.779259000000003,-95.450263,Houston,Harris,78.8,39.0,10.0,0.0,0.0,Scattered Clouds
A-7677128,2,2017-10-30 15:29:46,2017-10-30 21:29:46,0.361,29.68833,-95.2806,Houston,Harris,78.1,48.0,10.0,11.5,0.0,Mostly Cloudy
A-7677129,2,2017-10-30 15:35:47,2017-10-30 21:35:47,0.343,29.760571,-95.55852,Houston,Harris,78.8,42.0,10.0,0.0,0.0,Scattered Clouds
A-7677131,2,2017-10-30 15:54:29,2017-10-30 21:54:29,0.212,29.866149,-95.538827,Houston,Harris,79.0,40.0,10.0,8.1,0.0,Partly Cloudy
A-7677133,3,2017-10-30 16:02:02,2017-10-30 22:02:02,0.211,29.724259000000004,-95.490628,Houston,Harris,78.8,42.0,10.0,6.9,0.0,Scattered Clouds
A-7677134,2,2017-10-30 16:17:47,2017-10-30 22:17:47,0.394,29.720832,-95.494308,Houston,Harris,77.0,47.0,10.0,10.4,0.0,Mostly Cloudy
A-7677138,2,2017-10-30 17:11:47,2017-10-30 23:11:47,0.551,29.797166,-95.450417,Houston,Harris,77.0,50.0,10.0,8.1,0.0,Mostly Cloudy
A-7677144,3,2017-10-30 17:43:17,2017-10-30 23:43:17,1.5519999999999998,29.77068,-95.16908,Houston,Harris,75.9,54.0,10.0,12.7,0.0,Scattered Clouds
A-7677152,3,2017-10-30 22:29:00,2017-10-31 04:29:00,0.5770000000000001,29.80408,-95.44794,Houston,Harris,68.0,78.0,10.0,8.1,0.0,Clear
A-7677551,4,2017-08-30 22:27:10,2017-08-31 05:27:10,1.1909999999999998,29.83212,-95.17524,Houston,Harris,82.9,56.0,10.0,15.0,0.0,Clear
A-7677553,4,2017-08-30 22:27:10,2017-08-31 05:27:10,1.914,29.806427000000006,-95.16331,Houston,Harris,82.9,56.0,10.0,15.0,0.0,Clear
A-7677568,3,2017-08-31 16:26:15,2017-08-31 22:26:15,0.033,29.74172,-95.36463,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7677577,2,2017-08-31 20:41:15,2017-09-01 02:41:15,0.438,29.880042,-95.195082,Houston,Harris,77.0,76.0,10.0,0.0,0.0,Partly Cloudy
A-7678074,3,2017-09-01 23:31:40,2017-09-02 05:31:40,0.471,29.74114,-95.4583,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7678330,2,2017-09-02 07:35:21,2017-09-02 13:35:21,2.059,43.762897,-91.413115,Houston,Houston,60.1,72.0,5.0,11.5,0.0,Light Rain
A-7678353,3,2017-09-02 00:39:10,2017-09-02 06:39:10,0.3720000000000001,29.89631,-95.41237,Houston,Harris,75.9,91.0,10.0,0.0,0.0,Partly Cloudy
A-7678354,3,2017-09-02 00:59:25,2017-09-02 06:59:25,0.59,29.7844,-95.49117,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7678358,4,2017-09-02 21:51:55,2017-09-03 03:51:55,0.7809999999999999,29.70468,-95.27477,Houston,Harris,82.0,71.0,10.0,0.0,0.0,Scattered Clouds
A-7678359,3,2017-09-02 22:19:40,2017-09-03 04:19:40,0.513,29.938990000000004,-95.39669,Houston,Harris,77.0,79.0,10.0,0.0,0.0,Mostly Cloudy
A-7678696,3,2017-09-04 19:49:40,2017-09-05 01:49:40,1.014,29.8346,-95.38534,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7678699,3,2017-09-04 20:21:55,2017-09-05 02:21:55,1.117,29.847107,-95.394082,Houston,Harris,82.0,69.0,10.0,8.1,0.0,Mostly Cloudy
A-7679104,2,2017-09-05 07:50:25,2017-09-05 13:50:25,0.7859999999999999,29.80177,-95.33963,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679105,2,2017-09-05 08:48:55,2017-09-05 14:48:55,0.687,29.67669,-95.38158,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679116,3,2017-09-05 14:31:40,2017-09-05 20:31:40,0.48,29.81297,-95.40754,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679119,3,2017-09-05 15:38:25,2017-09-05 21:38:25,0.332,29.75869,-95.37432,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679120,3,2017-09-05 15:44:25,2017-09-05 21:44:25,1.493,29.78507,-95.61705,Houston,Harris,93.0,45.0,10.0,0.0,0.0,Mostly Cloudy
A-7679124,3,2017-09-05 18:18:55,2017-09-06 00:18:55,1.1909999999999998,29.83212,-95.17524,Houston,Harris,89.1,57.0,10.0,9.2,0.0,Mostly Cloudy
A-7679125,3,2017-09-05 18:18:55,2017-09-06 00:18:55,0.838,29.82224,-95.16714,Houston,Harris,89.1,57.0,10.0,9.2,0.0,Mostly Cloudy
A-7679572,3,2017-09-06 06:04:40,2017-09-06 12:04:40,0.193,29.69173,-95.28362,Houston,Harris,75.9,79.0,10.0,12.7,0.0,Mostly Cloudy
A-7679573,3,2017-09-06 06:06:55,2017-09-06 12:06:55,0.578,29.785099,-95.69308,Houston,Harris,73.0,90.0,10.0,11.5,0.0,Clear
A-7679574,3,2017-09-06 06:09:10,2017-09-06 12:09:10,0.262,29.78511,-95.451739,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679579,2,2017-09-06 06:53:25,2017-09-06 12:53:25,0.314,29.833240000000004,-95.48366,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679587,2,2017-09-06 07:12:10,2017-09-06 13:12:10,0.7859999999999999,29.80177,-95.33963,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679588,3,2017-09-06 07:21:55,2017-09-06 13:21:55,0.0,29.726017,-95.468371,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679592,2,2017-09-06 08:10:40,2017-09-06 14:10:40,0.0,29.766240000000003,-95.36663,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679594,2,2017-09-06 08:18:10,2017-09-06 14:18:10,0.7809999999999999,29.6003,-95.26314,Houston,Harris,75.0,76.0,10.0,19.6,0.0,Mostly Cloudy
A-7679595,2,2017-09-06 08:33:10,2017-09-06 14:33:10,0.5660000000000001,29.938990000000004,-95.39669,Houston,Harris,71.1,87.0,10.0,15.0,0.0,Overcast
A-7679600,3,2017-09-06 10:45:10,2017-09-06 16:45:10,0.324,29.776879,-95.384017,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679603,2,2017-09-06 13:37:40,2017-09-06 19:37:40,0.52,29.77419,-95.32094,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679605,3,2017-09-06 14:55:40,2017-09-06 20:55:40,0.52,29.72567,-95.481,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679606,3,2017-09-06 14:57:55,2017-09-06 20:57:55,0.747,29.85252,-95.36053,Houston,Harris,82.9,38.0,10.0,16.1,0.0,Scattered Clouds
A-7679607,3,2017-09-06 15:47:25,2017-09-06 21:47:25,0.767,29.84751,-95.3941,Houston,Harris,84.0,33.0,10.0,11.5,0.0,Partly Cloudy
A-7679610,3,2017-09-06 17:21:10,2017-09-06 23:21:10,0.848,29.81285,-95.40279,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7679611,3,2017-09-06 17:33:55,2017-09-06 23:33:55,1.093,29.78398,-95.49638,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7680067,3,2017-09-07 04:48:55,2017-09-07 10:48:55,0.975,29.9466,-95.41623,Houston,Harris,63.0,81.0,10.0,3.5,0.0,Clear
A-7680071,3,2017-09-07 10:57:10,2017-09-07 16:57:10,0.521,29.73262,-95.38043,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7680072,2,2017-09-07 11:33:10,2017-09-07 17:33:10,0.273,29.8489,-95.50563,Houston,Harris,79.0,40.0,10.0,5.8,0.0,Clear
A-7680088,2,2017-09-07 16:53:25,2017-09-07 22:53:25,0.0,29.59631,-95.440409,Houston,Fort Bend,81.0,41.0,10.0,5.8,0.0,Clear
A-7680103,3,2017-09-07 18:17:25,2017-09-08 00:17:25,1.5519999999999998,29.77068,-95.16908,Houston,Harris,82.9,37.0,10.0,6.9,0.0,Partly Cloudy
A-7680108,2,2017-09-07 18:57:10,2017-09-08 00:57:10,0.334,29.801540000000006,-95.37191,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7680109,2,2017-09-07 19:25:40,2017-09-08 01:25:40,0.356,29.812790000000003,-95.40872,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7680700,2,2017-09-08 06:45:10,2017-09-08 12:45:10,1.464,29.844490000000004,-95.49782,Houston,Harris,62.1,84.0,10.0,3.5,0.0,Clear
A-7680702,2,2017-09-08 07:57:10,2017-09-08 13:57:10,2.873,29.75924,-95.14621,Houston,Harris,69.1,70.0,10.0,6.9,0.0,Partly Cloudy
A-7680703,2,2017-09-08 07:57:10,2017-09-08 13:57:10,0.026,29.75961,-95.14628,Houston,Harris,69.1,70.0,10.0,6.9,0.0,Partly Cloudy
A-7680705,4,2017-09-05 15:48:10,2017-09-08 14:39:56,2.377,29.790566,-95.563289,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7680715,3,2017-09-08 12:22:40,2017-09-08 18:22:40,0.7170000000000001,29.59192,-95.38624,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
A-7680723,2,2017-09-08 13:59:25,2017-09-08 19:59:25,0.07,29.93738,-95.482871,Houston,Harris,82.0,41.0,10.0,8.1,0.0,Partly Cloudy
A-7680724,2,2017-09-08 14:25:40,2017-09-08 20:25:40,0.0,29.89652,-95.203593,Houston,Harris,82.9,41.0,10.0,6.9,0.0,Partly Cloudy
A-7680725,2,2017-09-08 14:33:10,2017-09-08 20:33:10,0.607,29.78421,-95.51158,Houston,Harris,64.9,67.0,10.0,0.0,0.0,Clear
